id|Commune|Latitude|Longitude
291528092|Fédry|47.6162000|5.8800800
291528093|Faymont|47.6088846|6.5915181
291528095|Faverney|47.7668170|6.1047993
291528096|Faucogney-et-la-Mer|47.8440682|6.5624523
291528098|Fallon|47.5075937|6.4807726
291528099|Fahy-lès-Autrey|47.5121000|5.4814300
291528101|Étuz|47.3498271|5.9398132
291528102|Étrelles|47.4595000|5.8610100
291528103|Étobon|47.6441521|6.6750345
291528105|Essertenne-et-Cecey|47.3973000|5.4725900
291528108|Frédéric-Fontaine|47.6565577|6.6290679
291528109|Fresne-Saint-Mamès|47.5486000|5.8597200
291528111|Francourt|47.6517071|5.7435880
291528114|Francalmont|47.8374727|6.2678700
291528115|Franchevelle|47.7399000|6.4582900
291528117|Frahier-et-Chatebier|47.6586439|6.7491547
291528118|Frânois|47.5783165|5.5784654
291528120|Fouchécourt|47.7892000|5.9965700
291528121|Fouvent-Saint-Andoche|47.6418027|5.6699704
291528123|Fontenois-la-Ville|47.9320885|6.1663778
291528124|Fontenois-lès-Montbozon|47.4841555|6.2357795
291528125|Fondremand|47.4749219|6.0261985
291528127|Fontaine-lès-Luxeuil|47.8540000|6.3407500
291528129|Fleurey-lès-Lavoncourt|47.6597000|5.7867700
291528130|Fleurey-lès-Saint-Loup|47.9160764|6.2938202
291528132|Grattery|47.6687000|6.0796500
291528133|Granges-le-Bourg|47.5632164|6.5863937
291528136|Grandvelle-et-le-Perrenot|47.5077451|5.9949937
291528139|Greucourt|47.5321000|5.8639200
291528142|Hyet|47.4737000|6.0939100
291528144|Hurecourt|47.9023631|6.0655624
291528145|Hugier|47.3143152|5.7085010
291528147|Hautevelle|47.8414231|6.2862581
291528148|Jussey|47.8251954|5.9029154
291528150|Jonvelle|47.9381963|5.9210664
291528151|Jasney|47.8686708|6.1835797
291528153|Igny|47.4782000|5.7650400
291528154|Froideterre|47.7083000|6.5305300
291528156|Frotey-lès-Lure|47.6549587|6.5543530
291528157|Fresse|47.7565000|6.6616400
291528160|Genevrey|47.7248000|6.3209000
291528162|Georfans|47.5369000|6.5120600
291528163|Frotey-lès-Vesoul|47.6231607|6.1854253
291528164|Genevreuille|47.6683000|6.3767500
291528166|Gézier-et-Fontenelay|47.3566154|5.8972755
291528167|Girefontaine|47.8933000|6.1759700
291528169|Germigney|47.3767036|5.5484166
291528170|Gevigney-et-Mercey|47.7989000|5.9313600
291528172|Grammont|47.5136743|6.5167329
291528173|Grandecourt|47.6332723|5.8574827
291528174|Gouhenans|47.6051000|6.4740800
291528175|Gourgeon|47.7193084|5.8451626
291528176|La Proiselière-et-Langle|47.8270000|6.5029600
291528177|La Pisseure|47.8610743|6.2268661
291528178|La Résie-Saint-Martin|47.3123051|5.6071254
291528179|La Rochelle|47.7470598|5.7321403
291528180|La Quarte|47.7741000|5.6956900
291528181|La Vaivre|47.9143797|6.3657153
291528182|La Roche-Morey|47.7109000|5.7415700
291528183|La Vernotte|47.5090000|5.8679600
291528184|La Rosière|47.9081796|6.6250492
291528185|La Villeneuve-Bellenoye-et-la-Maize|47.7085329|6.2513141
291528186|La Vergenne|47.6102157|6.5226642
291528187|Lambrey|47.7640327|5.9275083
291528188|La Villedieu-en-Fontenette|47.7715320|6.1969505
291528189|Larians|47.4154943|6.2362378
291528190|La Voivre|47.8239000|6.5374000
291528191|La Barre|47.4042066|6.1789917
291528192|Lantenot|47.7495000|6.4950500
291528193|La Bruyère|47.8300000|6.4849100
291528194|La Basse-Vaivre|47.9499605|6.0547396
291528195|La Chapelle-Saint-Quillain|47.4754249|5.8140544
291528196|La Chapelle-lès-Luxeuil|47.7703000|6.3656600
291528197|La Côte|47.6835000|6.5725400
291528198|La Corbière|47.7918000|6.4917000
291528199|La Demie|47.5852308|6.1761232
291528200|La Creuse|47.6754000|6.3472700
291528201|La Lanterne-et-les-Armonts|47.7937000|6.5296800
291528202|La Grande-Résie|47.3351129|5.5722193
291528203|La Malachère|47.4518540|6.0736192
291528204|La Longine|47.8823000|6.5883600
291528205|La Neuvelle-lès-Lure|47.7173000|6.5534800
291528206|La Montagne|47.9205000|6.5922200
291528207|Magnoncourt|47.8932860|6.2843716
291528208|La Neuvelle-lès-Scey|47.6941000|5.9344600
291528209|Lyoffans|47.6476529|6.5833247
291528210|Magnivray|47.7798000|6.4719400
291528211|Loulans-les-Forges|47.4462926|6.2046944
291528212|Luze|47.5971162|6.7412959
291528213|Lomont|47.6236135|6.6139095
291528214|Longevelle|47.5897069|6.4472114
291528215|Maizières|47.4915000|6.0120400
291528216|Lœuilley|47.4623588|5.3895609
291528217|Mailleroncourt-Saint-Pancras|47.9148854|6.1363775
291528219|Magny-Vernois|47.6676000|6.4727100
291528220|Mailleroncourt-Charette|47.7267000|6.2606800
291528221|Magny-Jobert|47.6496527|6.5969712
291528223|Magny-lès-Jussey|47.8568136|5.9783582
291528224|Le Val-de-Gouhenans|47.6204000|6.4853400
291528226|Magny-Danigon|47.6739092|6.6023994
291528227|Le Pont-de-Planches|47.5345000|5.9213900
291528229|Le Val-Saint-Éloi|47.7369417|6.1830778
291528230|Lavoncourt|47.6242000|5.7841100
291528232|Le Tremblois|47.3837000|5.5770500
291528233|Larret|47.6266000|5.6319500
291528235|Le Magnoray|47.5289000|6.1025900
291528236|Liévans|47.6357266|6.3461003
291528238|Lavigney|47.7126359|5.8093353
291528239|Lieffrans|47.5196000|5.9704600
291528241|Linexert|47.7442000|6.4847500
291528243|Les Fessey|47.8208669|6.5185007
291528244|Lieucourt|47.3499822|5.6224287
291528246|Les Aynans|47.6213656|6.4531762
291528247|Les Magny|47.5270021|6.4523529
291528249|Molay|47.7332912|5.7421264
291528250|Les Bâties|47.5070000|5.8938300
291528252|Mont-le-Vernois|47.6043000|6.0605800
291528253|Moimay|47.5529993|6.4085390
291528255|Miellin|47.8105738|6.7393288
291528256|Mollans|47.6478000|6.3706500
291528258|Moffans-et-Vacheresse|47.6295944|6.5496377
291528259|Meurcourt|47.7721000|6.2325000
291528260|Montcey|47.6553934|6.2359562
291528262|Mignavillers|47.5796127|6.5495532
291528263|Montdoré|47.9202132|6.0800417
291528265|Montbozon|47.4670763|6.2592074
291528266|Montagney|47.2872000|5.6599700
291528268|Montcourt|47.9297000|5.9579100
291528269|Montboillon|47.3723446|5.9233615
291528271|Mont-Saint-Léger|47.6292000|5.7927000
291528272|Mantoche|47.4194875|5.5307787
291528274|Montarlot-lès-Rioz|47.4171000|5.9961500
291528275|Marnay|47.2897370|5.7713496
291528277|Marast|47.5573295|6.3823655
291528278|Malans|47.2635000|5.5963800
291528280|Maussans|47.4302783|6.2535713
291528281|Malvillers|47.7311000|5.7869400
291528283|Malbouhans|47.7107000|6.5837200
291528286|Mandrevillars|47.6125774|6.7764311
291528289|Menoux|47.8086348|6.1028980
291528291|Mélecey|47.5186611|6.4885601
291528292|Mersuay|47.7809000|6.1362700
291528294|Melincourt|47.8859052|6.1263847
291528295|Melin|47.7392000|5.8269800
291528297|Ouge|47.7960000|5.7028300
291528298|Mélisey|47.7537772|6.5803560
291528300|Ormoiche|47.8052949|6.3119677
291528301|Ovanches|47.6294000|5.9543000
291528303|Passavant-la-Rochère|47.9682000|6.0421100
291528304|Ormoy|47.8900000|5.9782700
291528306|Oyrières|47.5305956|5.5647480
291528307|Pennesières|47.4849000|6.0988100
291528309|Oigney|47.7608000|5.8554100
291528310|Palante|47.6599214|6.5841234
291528312|Noiron|47.3834000|5.6277500
291528313|Oiselay|47.4206000|5.9330000
291528315|Oricourt|47.5948084|6.3938199
291528317|Noroy-le-Bourg|47.6141000|6.3061200
291528320|Ormenans|47.4519000|6.2058600
291528321|Neurey-en-Vaux|47.7456946|6.2046845
291528323|Oppenans|47.5890017|6.3808190
291528324|Nantilly|47.4585000|5.5260200
291528326|Navenne|47.6085222|6.1604362
291528328|Noidans-le-Ferroux|47.5699000|5.9471800
291528330|Neuvelle-lès-Cromary|47.3961026|6.0759016
291528332|Neuvelle-lès-la-Charité|47.5378000|5.9519000
291528333|Montjustin-et-Velotte|47.6121000|6.3776000
291528335|Neurey-lès-la-Demie|47.5756000|6.1935000
291528337|Montigny-lès-Cherlieu|47.7990659|5.8119587
291528338|Montigny-lès-Vesoul|47.6380544|6.0736051
291528340|Motey-Besuche|47.2979898|5.6678031
291528341|Montessaux|47.7401000|6.5609500
291528349|Montureux-lès-Baulay|47.8152000|5.9829100
291528359|Ranzevelle|47.9070745|5.9849475
291528365|Montot|47.5640000|5.6230100
291528370|Raze|47.5832000|6.0117900
291528379|Ray-sur-Saône|47.5854000|5.8282700
291528389|Recologne-lès-Rioz|47.4738000|5.9874700
291528398|Recologne|47.5818000|5.7767300
291528405|Rignovelle|47.7640000|6.4814700
291528412|Renaucourt|47.6373000|5.7731900
291528420|Purgerot|47.7490000|5.9973400
291528427|Rigny|47.4710000|5.6292900
291528434|Pusy|47.6693355|6.1516623
291528442|Pusey|47.6528923|6.1288085
291528449|Quers|47.7334000|6.4288100
291528457|Quenoche|47.4691607|6.1040717
291528465|Raddon-et-Chapendu|47.8416000|6.4696200
291528473|Quincey|47.6111668|6.1876499
291528480|Pomoy|47.6628776|6.3520380
291528488|Raincourt|47.8594000|5.8860100
291528490|Pont-sur-l'Ognon|47.5209066|6.3873991
291528492|Polaincourt-et-Clairefontaine|47.8828000|6.0714000
291528493|Poyans|47.4454592|5.4704062
291528495|Pont-du-Bois|47.9660000|6.1288000
291528497|Provenchère|47.7222278|6.1256288
291528498|Pontcey|47.6301000|6.0305100
291528506|Preigney|47.7624132|5.7752830
291528507|Pierrecourt|47.6435000|5.5919200
291528509|Percey-le-Grand|47.6098006|5.3892049
291528510|Plainemont|47.8530437|6.2174579
291528512|Pesmes|47.2796000|5.5674300
291528513|Plancher-les-Mines|47.7571993|6.7396280
291528515|Pin|47.3227081|5.8637332
291528518|Plancher-Bas|47.7210861|6.7322649
291528519|Scey-sur-Saône-et-Saint-Albin|47.6633000|5.9720100
291528521|Selles|47.9625000|6.0881600
291528522|Sauvigney-lès-Pesmes|47.3003529|5.5693287
291528524|Scye|47.6557000|6.0578300
291528525|Saulx|47.6956000|6.2812900
291528527|Savoyeux|47.5474000|5.7437200
291528528|Saponcourt|47.8710000|6.0242400
291528530|Sauvigney-lès-Gray|47.4478000|5.7370200
291528531|Sainte-Marie-en-Chaux|47.7890018|6.3120721
291528533|Saulnot|47.5618443|6.6305707
291528535|Saint-Valbert|47.8518000|6.3952200
291528536|Sainte-Reine|47.4969058|5.7786371
291528538|Saint-Rémy-en-Comté|47.8348481|6.0946878
291528539|Sainte-Marie-en-Chanois|47.8334000|6.5127400
291528541|Saint-Marcel|47.8262994|5.8244477
291528547|Saint-Sulpice|47.5654973|6.4487418
291528549|Saint-Germain|47.7212000|6.5284800
291528551|Saint-Loup-lès-Gray|47.4254403|5.7244775
291528553|Saint-Ferjeux|47.5440675|6.5099959
291528554|Saint-Gand|47.5172986|5.8501675
291528556|Saint-Bresson|47.8700360|6.5070582
291528557|Saint-Broing|47.4473000|5.6966500
291528559|Rupt-sur-Saône|47.6458000|5.9312700
291528560|Saint-Barthélemy|47.7476000|6.5848300
291528562|Roye|47.6751334|6.5334663
291528563|Ruhans|47.4589512|6.1368347
291528565|Rosey|47.5641000|6.0276700
291528566|Rosières-sur-Mance|47.8367483|5.7962165
291528568|Roche-et-Raucourt|47.6195992|5.7073958
291528569|Roche-sur-Linotte-et-Sorans-les-Cordiers|47.4732414|6.2033615
291528571|Vanne|47.6059000|5.8389200
291528574|Varogne|47.7145000|6.2037900
291528575|Vantoux-et-Longevelle|47.4336000|5.8464000
291528577|Valay|47.3363844|5.6376012
291528578|Vars|47.5343201|5.5342065
291528580|Vallerois-Lorioz|47.5636000|6.1528500
291528581|Vallerois-le-Bois|47.5494000|6.2886000
291528583|Tromarey|47.3375476|5.7193694
291528584|Vandelans|47.3944571|6.1640028
291528586|Vadans|47.3479704|5.5872280
291528589|Traitiéfontaine|47.4147000|6.0885900
291528592|Trémoins|47.5617658|6.7043540
291528593|Traves|47.6117000|5.9691600
291528595|Thieffrans|47.5015083|6.3151209
291528596|Trésilley|47.4505130|6.0311456
291528598|Tincey-et-Pontrebeau|47.6066000|5.7925300
291528599|Theuley|47.6212000|5.8027500
291528603|Tartécourt|47.8387424|5.9819064
291528609|Thiénans|47.4677099|6.2724304
291528613|Ternuay|47.7848000|6.6299400
291528622|Sornay|47.2775000|5.6982800
291528624|Seveux-Motey|47.5565660|5.7495597
291528625|Tavey|47.5636000|6.7388800
291528627|Sorans-lès-Breurey|47.3954974|6.0522723
291528628|Servigney|47.7240000|6.2995100
291528630|Senargent|47.5663833|6.5280605
291528631|Soing|47.5818861|5.8781660
291528633|Servance|47.8108000|6.6808000
291528634|Semmadon|47.7395309|5.8721569
291528637|Senoncourt|47.8293000|6.0622200
291528639|Villers-sur-Saulnot|47.5482189|6.6479623
291528640|Vilory|47.7238225|6.2322581
291528642|Villers-Pater|47.4666939|6.1624198
291528643|Villers-Vaudey|47.6725922|5.7589451
291528646|Villers-le-Sec|47.5991000|6.2210600
291528648|Villers-sur-Port|47.7143269|6.0749075
291528649|Vregille|47.3197000|5.8910800
291528651|Villers-lès-Luxeuil|47.7709000|6.2838700
291528652|Vougécourt|47.9406000|5.9969200
291528654|Vy-le-Ferroux|47.5866000|5.9746600
291528655|Volon|47.6227781|5.7264477
291528657|Vouhenans|47.6467000|6.4849100
291528658|Visoncourt|47.7534060|6.3159800
291528660|Voray-sur-l'Ognon|47.3398924|6.0184673
291528661|Vyans-le-Val|47.5502244|6.7670057
291528663|Vitrey-sur-Mance|47.8137174|5.7609010
291528664|Vy-lès-Lure|47.6485688|6.4529034
291528666|Vy-lès-Rupt|47.6389000|5.8965700
291528667|Velesmes|47.4196722|5.7008750
291528669|Vy-lès-Filain|47.5117614|6.1963285
291528670|Velle-le-Châtel|47.6007187|6.0459897
291528672|Velet|47.4266000|5.5668400
291528678|Vauchoux|47.6621000|6.0271600
291528686|Vellechevreux-et-Courbenans|47.5414738|6.5384617
291528692|Vauvillers|47.9222000|6.0976100
291528699|Vauconcourt|47.6596285|5.8266568
291528702|Velleguindry-et-Levrecey|47.5585000|6.0994200
291528705|Vaux-le-Moncelot|47.4711000|5.9011200
291528712|Vellemoz|47.4740083|5.7946254
291528719|Velleminfroy|47.6608000|6.3185800
291528723|Velleclaire|47.4311000|5.8595400
291528725|Vellexon|47.5618733|5.8053061
291528727|Vellefrey-et-Vellefrange|47.4289897|5.8309234
291528728|Vellefaux|47.5522000|6.1372100
291528730|Vellefrie|47.7047354|6.2203511
291528731|Verlans|47.5714304|6.7193400
291528733|Vereux|47.5208075|5.6512502
291528734|Vezet|47.5376000|5.8852200
291528736|Vernois-sur-Mance|47.8451018|5.7827860
291528737|Velorcey|47.7778000|6.2507000
291528739|Velloreille-lès-Choye|47.3927368|5.7358383
291528741|Venisey|47.8312040|5.9939459
291528742|Venère|47.3606299|5.6749759
291528746|Villeparois|47.6573000|6.1806900
291528747|Villers-la-Ville|47.5477000|6.4636900
291528749|Villers-Chemin|47.4431606|5.8722676
291528750|Villargent|47.5419494|6.4856599
291528752|Villafans|47.5823000|6.4697000
291528754|Villefrancon|47.4037000|5.7430500
291528755|Villars-le-Pautel|47.8948000|5.9341100
291614392|Pléguien|48.6362437|-2.9406549
291771739|Montpinchon|49.0222731|-1.3109641
291771740|Cerisy-la-Salle|49.0257994|-1.2837743
291772963|Carantilly|49.0653524|-1.2413835
291772980|Marigny|49.0987788|-1.2424180
291775362|Lozon|49.1428169|-1.2631708
291776675|Hauteville-la-Guichard|49.1261106|-1.3026354
291782362|Garche|49.3963123|6.1991045
291785572|Canisy|49.0763627|-1.1750866
291892603|Limons|45.9732338|3.4459862
291904640|Revest-des-Brousses|43.9711710|5.6710703
291948923|Sainte-Catherine|45.4507240|3.4736094
291952979|Le Monestier|45.5632554|3.6625693
291953110|Saint-Amant-Roche-Savine|45.5757110|3.6318161
291977638|La Vacherie|44.8870017|5.1828571
291987644|Nouméa|-22.2745264|166.4424190
291990094|Koné|-21.0608439|164.8619054
291990420|Wé|-20.9162737|167.2643347
291990564|Drueulu|-20.9291839|167.0819924
291990664|Xepenehe|-20.7822446|167.1530602
291990765|Hnathalo|-20.7880203|167.2542539
291990799|Jokin|-20.7042252|167.1657631
291990808|Thio|-21.6115836|166.2155524
291990883|Mu|-21.0928370|167.4026344
291991170|Nang|-20.8116119|167.2255013
291991252|Tingeting|-20.7420312|167.2665882
291991289|Kumo|-20.7822446|167.2227547
291991327|Hnacaom|-20.7222086|167.2061035
291991333|Hnanemuhaetra|-20.7067944|167.2224114
291991358|Hunete|-20.7630520|167.0938786
291991359|Easo|-20.7791953|167.1317742
291991386|Hapetra|-20.9301459|167.1455071
291991388|Wedrumel|-20.9845733|167.1100345
292041080|Heo (St. Joseph)|-20.4509085|166.5961364
292107035|Duingt|45.8275450|6.2024262
292129547|La Bohalle|47.4237024|-0.3879347
292169942|Barbizon|48.4447386|2.6064391
292178801|Poligny|48.2241320|2.7448859
292178866|Remauville|48.2123511|2.8243651
292220371|Mazières-en-Mauges|47.0472852|-0.8164447
292221459|Yzernay|47.0216210|-0.7033788
292227746|Les Cerqueux|46.9993913|-0.6429570
292267113|La Plaine|47.0679529|-0.6356277
292267117|Chanteloup-les-Bois|47.0950360|-0.6844724
292298860|Les Baux-Sainte-Croix|48.9700252|1.0929489
292299905|Chenou|48.1655515|2.6592070
292302111|Bougligny|48.1942781|2.6577077
292305338|Maisoncelles-en-Gâtinais|48.1874118|2.6266370
292315636|Sceaux-du-Gâtinais|48.1048656|2.5954013
292322732|Auxy|48.1181252|2.4759183
292332278|Rouvray-Saint-Florentin|48.2567171|1.5681436
292399929|Yvoire|46.3694186|6.3272859
292426389|Pléneuf|48.5839267|-2.5359570
292647535|Barneville-sur-Seine|49.3798961|0.8476489
292649979|La Mailleraye-sur-Seine|49.4812146|0.7716823
292696042|Coadout|48.5175122|-3.1867628
292741128|Flagy|48.3130745|2.9214184
292754418|Saint-Félix|45.8009140|5.9729799
292810801|L'Hosmes|48.7876152|1.0353548
292847195|Ymonville|48.2613686|1.7507627
292847587|Tilleul-Dame-Agnès|49.0036567|0.8893518
292847638|Quittebeuf|49.1080841|1.0093754
292888168|Le Thieulin|48.4068638|1.1345766
292888428|Cernay|48.3838666|1.2370021
292894654|Martres-sur-Morge|45.9378000|3.2211000
292895018|Saint-Ignat|45.9230736|3.2741618
292902039|Saint-Connan|48.4180121|-3.0632166
292902755|Senven-Léhart|48.4255640|-3.0690741
292913801|Saint-Fiacre|48.4614638|-3.0601696
292991277|Gouillons|48.3442601|1.8404048
292995764|Ardelu|48.3534846|1.9101984
292997936|Orlu|48.3701461|1.9185114
292998924|Châtenay|48.3570176|1.8852987
293001217|Mérouville|48.2968916|1.8973898
293001462|Louville-la-Chenard|48.3241503|1.7867391
293004112|Gommerville|48.3438037|1.9432299
293148380|Arzano|47.9012363|-3.4404425
293427839|Égat|42.5004923|2.0169358
293445017|Les Paroches|48.9086884|5.5133896
293445761|Chauvoncourt|48.8994358|5.5264359
293447637|Maizey|48.9251583|5.5116730
293447864|Dompcevrin|48.9303441|5.4889797
293448580|Bannoncourt|48.9578790|5.4999036
293496546|Woimbey|48.9758530|5.4672459
293497926|Tilly-sur-Meuse|49.0049259|5.4400166
293500528|Bouquemont|48.9903903|5.4510384
293501519|Villers-sur-Meuse|49.0184604|5.4176025
293502386|Ancemont|49.0704023|5.4078747
293505147|Les Monthairons|49.0499723|5.4107361
293518942|Dugny-sur-Meuse|49.1075044|5.3859245
293519806|Belleray|49.1307990|5.4006081
293519905|Billemont|49.1322597|5.3730815
293662246|Montépilloy|49.2093315|2.6964792
293756612|Poubeau|42.8129626|0.4973774
293854099|Saint-Germain-le-Gaillard|48.4226859|1.2591084
293854404|Fruncé|48.4067748|1.2244989
293872403|Fontenay-sur-Eure|48.3961683|1.4047509
293975721|Rolampont|47.9493239|5.2865474
293988736|Trézien|48.4245305|-4.7735985
294000279|Lanvéoc|48.2866723|-4.4615166
294005266|Telgruc-sur-Mer|48.2315385|-4.3570296
294112446|Lemmes|49.0664543|5.2856348
294112540|Senoncourt-les-Maujouy|49.0581309|5.3326700
294113294|Osches|49.0474696|5.2553595
294113526|Vadelaincourt|49.0717401|5.2634905
294113662|Souhesmes-la-Grande|49.0836008|5.2512366
294113955|Lempire-aux-Bois|49.0963622|5.3177354
294114101|Landrecourt|49.1031059|5.3476045
294115021|Ippécourt|49.0354030|5.2106187
294115143|Julvécourt|49.0624279|5.1916536
294115660|Souilly|49.0276580|5.2857610
294116056|Saint-André-en-Barrois|49.0136780|5.2319048
294120090|Benoite-Vaux|48.9771485|5.3506186
294120806|Rustrel|43.9242848|5.4843752
294212906|Le Plessis-Grammoire|47.5004506|-0.4308085
294212907|Sarrigné|47.5016164|-0.3844286
294725528|Prunelli-di-Fiumorbo|42.0105024|9.3246227
294737786|Acciani|42.0116181|9.2960684
294744386|Isolaccio-di-Fiumorbo|42.0020919|9.2816237
294756651|Ajola|42.0342939|9.2877389
294778417|Montgenèvre|44.9311709|6.7217996
294787962|Poggio-di-Nazza|42.0565780|9.2968168
294825216|Grandparigny|48.5946672|-1.0801288
294915261|Saint-Piat|48.5465909|1.5843899
294916302|Bailleau-sous-Gallardon|48.5332007|1.6512412
294922382|Ghisoni|42.1035625|9.2122752
294946108|Saint-Martin-de-Landelles|48.5458503|-1.1716412
294946110|Hamelin|48.5437376|-1.2088930
295018529|Tortefontaine|50.3227280|1.9232923
295064834|Pont-Melvez|48.4605886|-3.3066261
295066896|Moustéru|48.5173447|-3.2391978
295069761|Tréglamus|48.5565710|-3.2749565
295072465|Pédernec|48.5973635|-3.2709218
295072727|Villeneuve-Saint-Nicolas|48.2877949|1.5656784
295076732|Montainville|48.2712300|1.5459373
295090105|Flacey|48.1473393|1.3502532
295097861|Châtelaudren|48.5428119|-2.9698277
295101953|Kerien|48.3901982|-3.2119138
295103233|Magoar|48.3968364|-3.1878219
295118655|Vivario|42.1721316|9.1696353
295118705|Muracciole|42.1693962|9.1840119
295181809|Chéméré|47.1224701|-1.9140705
295308466|Saint-Palais|43.3273438|-1.0345115
295376645|La Guittière|46.4447647|-1.6282167
295377085|Assérac|47.4291286|-2.3907795
295383670|Saulchoy|50.3499995|1.8502951
295383672|Douriez|50.3329196|1.8771588
295383673|Maintenay|50.3663861|1.8130767
295383674|Roussent|50.3680822|1.7770431
295383675|Nempont-Saint-Firmin|50.3553943|1.7321441
295383676|Gouy-Saint-André|50.3736056|1.9003344
295383811|Mouriez|50.3424448|1.9464671
295472333|Plévenon|48.6548909|-2.3315588
295541554|Villedoux|46.2411530|-1.0682289
295554749|Saint-Savin|46.5666888|0.8657641
295554774|Ingrandes|46.5984273|0.9637645
295556458|Ruffec|46.6293868|1.1711946
295557510|Ciron|46.6302064|1.2460248
295558489|Chitray|46.6368991|1.3634661
295561121|Pluzunet|48.6413240|-3.3718949
295561891|Tonquédec|48.6702781|-3.3963039
295624135|Coulombiers|46.4848278|0.1869410
295630929|Saint-Julien-l'Ars|46.5583041|0.5068260
295633918|Jardres|46.5706462|0.5645949
295634054|Paizay-le-Sec|46.5788978|0.7774496
295647629|Savigny-en-Septaine|47.0444543|2.5621033
295650293|Bengy-sur-Craon|46.9991509|2.7480450
295650296|Nérondes|46.9977989|2.8189264
295726855|Pommeret|48.4625974|-2.6262219
295729277|Plaine-Haute|48.4457039|-2.8543335
295730358|Plouvara|48.5076599|-2.9150434
295731985|Tréguidel|48.6028564|-2.9425735
295740930|Roinvilliers|48.3555422|2.2431809
295857683|Lonlay-l'Abbaye|48.6458961|-0.7100244
295857822|Saint-Jean-du-Corail|48.6089757|-0.9094190
295857823|Milly|48.6023179|-1.0206450
295868332|Guidel-Plages|47.7672305|-3.5209714
295879320|Mairie de Veilleins|47.4212228|1.6700665
295898437|Montjean-sur-Loire|47.3877012|-0.8611689
295918355|La Faurie|44.5673828|5.7399514
295954686|Moriez|43.9620556|6.4691510
295954692|Saint-André-les-Alpes|43.9689983|6.5092507
295988108|Mallemoisson|44.0492433|6.1243174
295992844|Port-Thibault|47.4184184|-0.5766603
295997752|Saint-Rémy-la-Varenne|47.3970648|-0.3178695
295998324|Saint-Maur|47.3912655|-0.2827349
295998325|Le Thoureil|47.3710465|-0.2671148
296006725|Saint-Alban|48.5569125|-2.5339979
296018532|Tichémont|49.1783200|5.9029127
296068764|Trilla|42.7395352|2.5196590
296070059|Trévillach|42.7083867|2.5303268
296077780|Guilligomarc'h|47.9361317|-3.4164634
296077838|Locunolé|47.9363705|-3.4784972
296131654|Avoine|47.2055725|0.1820822
296136868|Rivarennes|47.2671145|0.3557458
296141594|La Chapelle-aux-Naux|47.3182973|0.4276023
296143969|Villandry|47.3390444|0.5104560
296144991|Saint-Genouph|47.3774614|0.5987518
296161455|Angé|47.3320432|1.2431994
296161483|Pouillé|47.3182575|1.2896624
296161700|Mareuil-sur-Cher|47.2937709|1.3291231
296163694|Seigy|47.2535457|1.3960177
296165390|Saint-Romain-sur-Cher|47.3180387|1.3986777
296170377|Tour-en-Sologne|47.5382057|1.5028875
296173815|Bracieux|47.5489130|1.5427037
296180910|Jouy-le-Potier|47.7466933|1.8094729
296182380|Vienne-en-Val|47.8023787|2.1386480
296183669|Tigy|47.7951350|2.2005817
296185080|Sigloy|47.8338835|2.2239218
296192936|Montbarrois|48.0452550|2.3935100
296192940|Boiscommun|48.0372100|2.3844875
296199587|Lorcy|48.0549797|2.5352555
296200285|Corbeilles-en-Gâtinais|48.0731415|2.5516283
296209766|Bransles|48.1528145|2.8343059
296210630|Égreville|48.1758188|2.8738344
296235093|Jouy|48.1671916|2.9751150
296235116|Villegardin|48.1713718|3.0072093
296236401|Saint-Valérien|48.1801855|3.0946454
296238828|Saint-Sérotin|48.2473748|3.1588313
296238835|Brannay|48.2309465|3.1192051
296250835|Planguenoual|48.5334276|-2.5773174
296253126|Valcebollère|42.3867996|2.0361593
296253313|Osséja|42.4150541|1.9811191
296253362|Palau-de-Cerdagne|42.4153827|1.9674678
296300009|Gisy-les-Nobles|48.2799898|3.2436100
296300010|La Chapelle-sur-Oreuse|48.2905909|3.3054056
296300308|Thorigny-sur-Oreuse|48.2934495|3.4008832
296300733|Saint-Maurice-aux-Riches-Hommes|48.3461875|3.5110409
296301585|Trancault|48.3736982|3.5370203
296301736|Charmoy|48.4017884|3.5889134
296301905|Fay-lès-Marcilly|48.4059243|3.5985585
296302037|Saint-Loup-de-Buffigny|48.4500751|3.6369443
296302244|Gélannes|48.4847699|3.6730186
296304222|Saint-Just-Sauvage|48.5540085|3.7814856
296305437|Granges-sur-Aube|48.5823030|3.8513053
296305439|Anglure|48.5845375|3.8146147
296305716|Boulages|48.5771176|3.9158371
296306486|Plancy-l'Abbaye|48.5703961|3.9682337
296306687|Viâpres-le-Petit|48.5624610|4.0413806
296306893|Champigny-sur-Aube|48.5603428|4.0715171
296307447|Ormes|48.5517376|4.1155460
296309009|Le Chêne|48.5493647|4.1732395
296309556|Vinets|48.5335512|4.2391680
296309563|Isle-Aubigny|48.5261906|4.2611949
296309811|Ramerupt|48.5188345|4.2928207
296310121|Dommartin-le-Coq|48.5012263|4.3583708
296310878|Jasseines|48.5020107|4.3870289
296310890|Donnement|48.5117812|4.4361238
296311979|Saint-Léger-sous-Margerie|48.5314864|4.4906240
296312331|Saint-Utin|48.5503148|4.5050058
296312448|Margerie-Hancourt|48.5549386|4.5225566
296314829|Arrembécourt|48.5424997|4.5984164
296315540|Outines|48.5532100|4.6505274
296315669|Châtillon-sur-Broué|48.5452819|4.7048548
296319082|Arrigny|48.6242504|4.7078066
296319097|Larzicourt|48.6356025|4.7083538
